epoch,train_loss,epoch_time_sec
1,0.6933971294784546,2.5676369667053223
2,0.6934997242736817,2.5946192741394043
3,0.6932157794952393,2.5225632190704346
4,0.6933098531723022,2.7904794216156006
5,0.6931190336990356,2.859666347503662
