epoch,train_loss,epoch_time_sec
1,0.6900141319656372,3.479480743408203
2,0.6732192189407349,2.9397616386413574
3,0.6201147707939147,2.888934850692749
4,0.5641707321357727,2.8915064334869385
5,0.5176773827552795,3.4188833236694336
