epoch,train_loss,epoch_time_sec
1,0.6888886385726929,2.8874871730804443
2,0.6557068724536895,3.0572240352630615
3,0.5949942100715637,3.3436965942382812
4,0.5442980931091309,2.9187302589416504
5,0.5075518324947357,2.9140894412994385
