epoch,train_loss,epoch_time_sec
1,0.6930261910820007,3.218395233154297
2,0.6932621317863464,3.175351142883301
3,0.693290198173523,3.8399581909179688
4,0.6931031221199035,3.197953224182129
5,0.6930099312210083,3.1980299949645996
