epoch,train_loss,epoch_time_sec
1,0.6957618960571289,1.9626495838165283
2,0.6946211901473999,1.9413330554962158
3,0.6942399013137818,1.939324140548706
4,0.6934981003570556,1.992889165878296
5,0.6934538710021972,2.4493119716644287
