epoch,train_loss,epoch_time_sec
1,0.6987446150970459,2.6193315982818604
2,0.6958840803527832,2.469376564025879
3,0.6947446081924439,2.407681941986084
4,0.6947846747016907,2.4525349140167236
5,0.6938341510772705,3.0981178283691406
