epoch,train_loss,epoch_time_sec
1,0.6645046885681153,3.4474058151245117
2,0.5826426556396485,4.082535028457642
3,0.5337118882846832,3.453723669052124
4,0.5005293013191223,3.4519600868225098
5,0.47639606313705446,3.9684255123138428
