epoch,train_loss,epoch_time_sec
1,0.6940284887886048,2.895488977432251
2,0.6933027093505859,2.8668534755706787
3,0.6935301671791076,2.9249045848846436
4,0.6933511179351807,3.5402324199676514
5,0.6930951081848145,2.891475200653076
