epoch,train_loss,epoch_time_sec
1,0.6861856214141846,2.5471389293670654
2,0.6461276949882507,3.04842209815979
3,0.6037142771911621,2.582254409790039
4,0.5718564098930359,2.5630412101745605
5,0.5469603949356079,2.580268621444702
