epoch,train_loss,epoch_time_sec
1,0.7006472863578797,2.2111566066741943
2,0.6947561974334717,2.2107791900634766
3,0.6952190739250184,2.2084670066833496
4,0.6947204654884338,2.637200355529785
5,0.698398613910675,2.18731951713562
