epoch,train_loss,epoch_time_sec
1,0.6938244745635986,3.192542791366577
2,0.6933738177871704,3.8462657928466797
3,0.6934360004043579,3.1681549549102783
4,0.6934787845993042,3.206906318664551
5,0.6932378296279907,3.656238555908203
