epoch,train_loss,epoch_time_sec
1,0.6959992191886902,2.8260135650634766
2,0.6940685237884522,2.4759860038757324
3,0.688343013458252,2.4519152641296387
4,0.6839822570037842,2.4652674198150635
5,0.6831460200309754,3.0109570026397705
