epoch,train_loss,epoch_time_sec
1,0.6964831954574585,2.5806353092193604
2,0.673237693977356,2.5650854110717773
3,0.6345030232429505,3.111124038696289
4,0.5993908414077759,2.577181339263916
5,0.5756790179634095,2.5849697589874268
