epoch,train_loss,epoch_time_sec
1,0.6979959548568726,2.7286453247070312
2,0.6866038693237305,2.800450325012207
3,0.6762394104194641,2.5401055812835693
4,0.6672812429046631,2.565739154815674
5,0.659504528388977,2.542680263519287
