epoch,train_loss,epoch_time_sec
1,0.6933875589179993,2.8561768531799316
2,0.6932636171913147,2.886077642440796
3,0.6931181823348999,3.0439231395721436
4,0.693196991596222,3.3802831172943115
5,0.6930711493301391,2.871544599533081
