epoch,train_loss,epoch_time_sec
1,0.6950864947509766,2.4654040336608887
2,0.6929549911689759,2.4581594467163086
3,0.6880943904876708,2.213487386703491
4,0.6901189861297607,2.220111131668091
5,0.6925405146026611,2.2039036750793457
