epoch,train_loss,epoch_time_sec
1,0.7023639557647705,1.9555621147155762
2,0.6962449838638306,1.9383080005645752
3,0.694024013710022,1.9623429775238037
4,0.6942501251983643,2.1935744285583496
5,0.6939953768539429,2.1834022998809814
