epoch,train_loss,epoch_time_sec
1,0.6936078218078613,2.57696270942688
2,0.6934840373039246,2.5525481700897217
3,0.6930002352905273,2.5299603939056396
4,0.6932733242034912,3.194953680038452
5,0.6932360205459595,2.5130116939544678
