epoch,train_loss,epoch_time_sec
1,0.7030650474929809,2.177805185317993
2,0.6933232433128357,2.2077512741088867
3,0.6975666995429992,2.192026376724243
4,0.6934714678955078,2.493562698364258
5,0.698448789691925,2.4058711528778076
