epoch,train_loss,epoch_time_sec
1,0.6977218069648743,2.4944982528686523
2,0.6948365097808837,2.477349281311035
3,0.6946368743133545,3.025909662246704
4,0.6940187406539917,2.518629789352417
5,0.6941658347702027,2.457444190979004
