epoch,train_loss,epoch_time_sec
1,0.6970076610755921,3.392148017883301
2,0.6890478572463989,3.4313390254974365
3,0.6707932202529907,4.072788715362549
4,0.647284388961792,3.4153127670288086
5,0.6270850790596009,3.4121005535125732
