epoch,train_loss,epoch_time_sec
1,0.7053552880477906,3.4275553226470947
2,0.6856878353118896,3.5704805850982666
3,0.6549626656913757,3.8804397583007812
4,0.635902292060852,3.428050994873047
5,0.6103098326683044,3.4093682765960693
