epoch,train_loss,epoch_time_sec
1,0.6836938398361206,2.5285463333129883
2,0.6402727597618103,2.5429961681365967
3,0.5999838803482056,2.8597400188446045
4,0.5685059255218506,2.8022825717926025
5,0.5454571676445007,2.5770633220672607
