epoch,train_loss,epoch_time_sec
1,0.7167937555313111,2.153052568435669
2,0.7109162965393067,2.171849489212036
3,0.712091227607727,2.1683456897735596
4,0.7119472983360291,2.494403600692749
5,0.7126971539497375,2.3239238262176514
