epoch,train_loss,epoch_time_sec
1,0.6925097940063476,2.8137340545654297
2,0.651680525226593,3.3570141792297363
3,0.5890772440910339,2.824690341949463
4,0.5409133638381958,2.8241653442382812
5,0.5030867409706116,2.8072094917297363
